time,lat,lon,prcp_mod,tmax_mod,prcp_QR,tmax_QR,prcp_CCA,tmax_CCA
1971-01-01,5,3,2.59829734435927,267.930246616393,0.4525684425823592,273.3659773480777,0.0,273.24327019990244
1971-01-01,5,4,2.21107204882064,268.477452753303,0.36171714708697056,274.5313416999982,0.0,274.30733380641675
1971-01-01,5,5,0.408804208794588,269.427100990987,0.0,277.3501227787662,0.0,275.5633394540711
1972-01-01,1,1,2.0103280271181,264.156495868716,0.5070108436621695,269.40452506657255,0.4504004259413459,269.92043142673464
1972-01-01,1,2,0.959579215017726,264.962276397311,0.11619954833827707,270.42485590682406,0.030843398867385075,269.9023731151904
1972-01-01,1,3,1.25697094215319,264.712810736127,0.15065346711540686,270.73795229573585,0.168435879250465,270.3150272610098
1972-01-01,1,4,0.769174291518168,265.04099303953,0.030652336800762913,271.4406689161898,0.0017081690075949618,270.7186902635526
1972-01-01,1,5,0.200929755853381,265.923963377786,0.0,273.1320299794882,0.0,271.88744549387104
1972-01-01,2,1,1.85775421427648,264.938951912858,0.3309866638510894,270.25743873150725,0.17295510858545377,270.3141517538151
1972-01-01,2,2,2.07393915042867,266.160976842949,0.298352610825701,271.25624382253886,0.06675954657026154,271.2556834670396
1972-01-01,2,3,1.12863418438252,267.260789374988,0.08536901629639723,272.1213719304195,0.0,271.3529889641845
1972-01-01,2,4,0.0,268.696088192505,0.0,273.68297359685386,0.0,272.1618542172979
1972-01-01,2,5,0.0,268.899872991021,0.0,275.0185560995849,0.0,273.4424651421994
1972-01-01,3,1,2.00569635060528,263.34246547746,0.3550110447413855,268.8396887132128,0.4669333874200149,269.212840930056
1972-01-01,3,2,1.92354025328354,266.710044618847,0.2375262784835583,271.4960375545232,0.0,271.30376890065116
1972-01-01,3,3,1.3791691160863,268.342821517908,0.12241512816326744,272.7167011396382,0.0,272.0800288446542
1972-01-01,3,4,0.0,271.086220059623,0.0,275.31815848818366,0.0,273.88292991128077
1972-01-01,3,5,0.0,271.644025028447,0.0,277.3660304908608,0.0,275.8705323161365
1972-01-01,4,1,2.16217215341786,262.779147988601,0.41624134326262546,268.2464895093642,0.6676402089163556,268.6700305975787
1972-01-01,4,2,2.41659901344759,265.591068069054,0.2746299552005147,270.78470683113625,0.16300646160180587,270.8440231986625
1972-01-01,4,3,1.42217489992654,269.577430427148,0.12182290674319439,273.5812101067253,0.0,273.03692899033757
1972-01-01,4,4,0.0,272.383762162553,0.0,276.349377891724,0.0,274.37690987250954
1972-01-01,4,5,0.0,272.378542594345,0.0,278.1066491478137,0.0,276.4662073786271
1972-01-01,5,1,0.610371946152479,263.163357795352,0.015111749410323151,268.6273178142623,0.2851234985602561,268.13472080804235
1972-01-01,5,2,0.857807922277335,264.877821790682,0.04331573175730603,270.65951118993394,0.0914830039791053,270.13463304432554
1972-01-01,5,3,0.496431826878618,268.778189676179,0.0,273.99829003324464,0.0,272.19546655832465
1972-01-01,5,4,0.0,271.214013182806,0.0,276.72063891779663,0.0,274.9050656042871
1972-01-01,5,5,0.0,269.896009024977,0.0,277.8399275005309,0.0,275.60584252908893
1973-01-01,1,1,0.0,266.098283160942,0.0,271.3084046826403,0.0,270.1966694213192
1973-01-01,1,2,0.0,266.518219684368,0.0,271.5899209790858,0.0,270.0874918138818
1973-01-01,1,3,0.0,267.273721122939,0.0,272.69586748275407,0.0,271.0895961660275
1973-01-01,1,4,0.0,267.99988240519,0.0,273.9752557651129,0.0,272.600985063483
1973-01-01,1,5,1.22588272223144,266.888572546047,0.22526675739371524,274.0817883563472,0.0,273.48096063528703
1973-01-01,2,1,0.0,265.881934928094,0.0,271.0380211182545,0.0,269.7869109028248
1973-01-01,2,2,0.18303222671793,266.559632240957,0.0,271.52557907097463,0.0,270.56927032431696
1973-01-01,2,3,1.00406652492916,266.744559209586,0.057915876232210346,271.78110445407634,0.0,270.9980924759688
1973-01-01,2,4,1.24724303502507,267.818896324176,0.08717850087912113,273.0739979484833,0.0,272.3390512224721
1973-01-01,2,5,1.33213320149561,267.998995433317,0.20999563882020647,274.2873462956188,0.0,273.6334701909502
1973-01-01,3,1,0.426743538456787,264.443898077493,0.0,269.7869385448819,0.048938761732219366,268.92403453217577
1973-01-01,3,2,1.54095642917475,264.787436490533,0.1654718586482605,270.2282850920871,0.17328376862091907,270.065798587182
1973-01-01,3,3,2.60104121426205,265.426790985852,0.34607059092128706,270.8835154020318,0.29315445489359554,271.26339628583423
1973-01-01,3,4,2.99968871742706,266.970023102311,0.45199181894171747,272.49676834472376,0.23411271404521797,272.9798751022225
1973-01-01,3,5,2.93185400260553,266.782528706517,0.5925172204327462,273.36287907974486,0.3755282406284787,273.9350067083427
1973-01-01,4,1,3.39426785664755,263.63268843624,0.763964694224733,269.0078856799778,0.7897567041115346,270.043109086593
1973-01-01,4,2,4.55428345847791,263.999353809681,0.6299194455643418,269.758590491994,0.599788315732445,270.92762552857226
1973-01-01,4,3,4.05144764305874,265.027676843784,0.5685880451548866,270.8515376297977,0.49376445601357155,271.7234233042535
1973-01-01,4,4,2.73585513209866,266.558663244159,0.42585885686285285,272.3491853692207,0.3230817829713399,272.6253314687903
1973-01-01,4,5,3.20215826005343,265.302664568544,0.7459229719160108,272.2983983420761,0.746536004165907,273.2625243046463
